sha256,java,native,lib,time
c8b6cc0ba9ddd2206fd35aa3ad379b169debfe223a0ee0e5aa28da1aa683343c, 37158,740,94, 93.77778720855713
d0486f288a7a90f40e73d9798c66c1d73fe0baf9c4a6ef62320d8966e6a1e3a0, 17388,740,94, 121.11754441261292
cfb590db7e659f3942f1fc5a37939948a9cea4450ca0933d0bfe7ce5727c95d4, 40202,740,94, 99.08336544036865
eca32ba0060f25f6f84b3387864280473ab0c2c56136290a9419c2ae9572eb59, 23664,740,94, 70.13591027259827
c3b0ff9c168fcdb02573af741fc1e9b9e3eea993a5407cfcf0bb29e0800760be, 33576,740,94, 92.73010540008545
cdf9aa517926a5388d51acab846e9f95e3b1342def24cec0f8e84f64d1d594b6, 75,75,0, 118.2986261844635
c5f9d5c578b4c9631e29050ec0c21e687bd870f179317e964b1bd749b01a4647, 17388,740,94, 121.40306687355042
54a42147278b7ed37b23c0b4c926963b6fb2b03b1b61bb487f77cd9f1ec3ba75, 295,52,0, 17310.46066880226
cc70152f92f2967a6153af1c77b930a0f7efdbd924508467d5ed50fc0bce465c, 26340,64,0, 66.8719744682312
35cefbc2f7db302e881daebb572093d721e3e94cddec465b6f08877095b572bd, 17132,740,94, 59.13253402709961
f720d6acf7787c38f072a711a527f10433d032353e205bed2994acdda43b4519, 17123,740,94, 69.55217742919922
f7f0800f44edfa9f055f8c71493cd38ea370fc6bc213fb614fab160f8956584c, 20450,740,94, 64.15183782577515
2acbbdf6d166dfd3851e86051d829a67ce8be6cdfddf5b449d26819cff6a86cf, 45853,75,0, 182.88298511505127
ee819f0c78b59e401ea1e795bd106044cd8c631374cdbcf9bf03ab0e66b053d6, 36291,75,0, 173.9158639907837
b044eb659456091ab67ded9d832e55368210933c2d19565008c7a52b8417ee95, 29635,740,94, 76.58384561538696
4b83cccae879d00fdd1b5d4d92f5e2b455d2bd79326c4a32836c6bc751d53a42, 29,2,0, 167.1038942337036
ec2e5c34101999642b11de104e9048a5eda4c4196e31482d6e0d7a9132496a88, 18059,740,94, 62.942967653274536
b327c0bbb16c9adcd566877ac29dc0b0edcff9e654dad66c514b19877a45b6c8, 40253,740,94, 99.73926758766174
dbb3c7ffac45aa77a197cff0510e784b6204821472cc5996a354367630270229, 26922,740,94, 74.08021450042725
cd3af68a6c2d93d0261962f50f8dbbb9d72bf952a88414b33dda49c613dbd8b5, 40253,740,94, 96.18570470809937
ce5926a5295e578b2b4efd765f7ce9ba2b77dcc0fa7f1cf0f5cc2ae704afac82, 40253,740,94, 96.23361706733704
8cb684f1c8fda8d16e9399f9b75ae1972888ba4398eee1a7baab311daead5f0e, 30144,740,94, 85.19395041465759
dd931fc1fccf42d72edcf3edc510595a1f26c294cb1f611b82030d2143340ac7, 36291,75,0, 168.81733083724976
c69360efda8f8873adccd6c09012f157b9aa06e3c74c4fbda2ee9e7676c09443, 36936,75,0, 157.94299030303955
e9cfcf6ac8f41d631dc0ddb198a81f23a40cc10d290faac3301d1ddcb4a9cf6d, 9922,5,0, 213.73423099517822
c907757169bbe2a5fa05080b75e5e273f0ef02b06552bf4df3c386096fefdd20, 26893,740,94, 151.37945938110352
70c0033184f0a49e5c301251b2bff2dfc7e9d00f1723b91ff06ad9df5c26f586, 23609,740,94, 67.39025449752808
ff413ccf6db3f8838ba73e9fa633ca5f035c7738f1b94cee7b7b925ed08eaea9, 65863,75,0, 211.66337084770203
d8bd8925ffc2e66e141648f8e485ffe2864a6c9be1abd4f86d9c1d423b65b632, 43742,740,94, 101.38487577438354
e77592596c7f91a9d2f4653367bbd75b9673ef0c8b42ae9b0ff7b8a9f5bf4533, 26893,740,94, 95.11064863204956
e20d4994c8a13854cd835919f5620a9b6217ac444016f9e97c3e9c3464e2f5cb, 10524,740,94, 61.05137848854065
bad067d2b10d9826da6fdcb2ead85af091ec84a2d656e3dda6adf151ffa1a38e, 27043,740,94, 73.10253643989563
9aa68d37ec4583747e0fb7c4cb5026e8a24f957179e38869bebeecd7d2b6dfe2, 20703,740,94, 117.23137378692627
ef39607cedfc9a48788b3334cf395d626e32aadd42ece71356bd30c634ba1ef5, 65863,75,0, 213.1397774219513
e10a9e9a5758f04975ffe930af08a339b897ff72df85be1707184c697c0e954f, 23736,740,94, 79.0862786769867
d7a6ddc6c79903782ec1c82e5dd6f99fb3a247499b28d2fb0fdf59be55f61fdb, 19694,91,0, 38.465720415115356
b4098ae6205e3808a6b79495b2027452a7b8191200402f8ba32dba0eab21ea99, 10587,740,94, 77.905601978302
7f234bf8e55387289db9290439fe20f4b163771e0fc7e5cd33fec54772a22f95, 33384,740,94, 84.70616555213928
dac0a4c4d65fe1daf8bae078ff11f535bc0a1958618841734200ad736160bdcf, 36291,75,0, 169.60827684402466
eccd531ea09ffa88acecf16c958c2afef2f662118b6bd53c82f0e91f4510dc4a, 17129,740,94, 55.90583157539368
c7be73cac9a130f487490e98b811f707492f92eeb989d75681f113fc7b184f95, 26922,740,94, 73.32762265205383
eb2f047fe3aea452f1867ec57fae2e4e853652fe9cbabdd995a11c6fec0d6500, 27023,740,94, 73.38768577575684
f8302d1af34dfd0089a2d160b9adf752d6cf392451316b3b5b205c159fc0b500, 65863,75,0, 212.71195030212402
9d141c91349c3a010e8c6acb37e09f9bc59304cc509bb705c12df52d64f7665f, 27029,740,94, 73.19194436073303
dcf7e6d91e4f10939374f2a9432b032e8b09dc1ab817b91d021475e561205ef3, 65863,75,0, 211.56250262260437
f983e8cdb904ba6e78d3877d97f372c39ecaa89cca0b3ee76806ca82ba4702cb, 65819,31,0, 212.20497608184814
deaef474057d138195bc4626b006f7e59662f43310dcf862013eeb9a9ae0f65b, 65863,75,0, 210.57596063613892
cfbbc79072ab297bccd7f0c46343231a3f7b1ac291ef1b3b8168d11df07ed18c, 65863,75,0, 211.4581310749054
e70fb0052314184463a9f7d194dee438fa381c6584b8009f178785e0e8cc5d66, 17168,740,94, 61.59616804122925
bc6514aab3c927a137bcb161e11e8ca5d2f2d22ada8808760c51e3c7b75c7f99, 20464,740,94, 72.21808052062988
e054f5081706ec4ade901aa416ed4e69144e4c1e04520c6de6d23a79674dd211, 1271,2,0, 957.3396079540253
e847ffd29dca357027e2fb59eeb5abbce395ea1c819113c3a4e07c5839a7bded, 65863,75,0, 212.62406039237976
f3ca3c3bd4405ab64fd757862d18cae04fc339c1738f64cca0106ef5ee668bfe, 43536,740,94, 123.7786009311676
b78ec7ecf54576363c8fb192bc0a4ad25c9e4a16e7d4a87722bb3084aeecb7ed, 33412,2,0, 63.96067500114441
f98c0ee84df5381bb18d4832d18cfc5915ef37e842064546a0a07caa2bd7dd25, 40259,740,94, 96.20398449897766
da48a21a96bc54ac1b14c8274c3394eb6e4a5eafc8f768feec541139dab04646, 65334,5984,8, 363.55785846710205
da0100cada5bed4cb6a2e6aff51545c7b715e9c272eca500f4892d240760e489, 65863,75,0, 215.03151059150696
d5b09e8809892f2eed12af0a329d2fd15722e75ce8d86afe04cb9d19b49fd225, 23684,740,94, 89.86304879188538
bd88d1d8307c1b1b2d2e588bf50a1ca0f3de4525aaf0766fb630e4de0a83456c, 65863,75,0, 212.95729732513428
dbd14a2169e6429711e93259abfcf93327f7a4d84623d91045d09f32fb320fa3, 13123,75,0, 115.21177864074707
8b2908cf6fb28d1634f03241d68367dadc4140923e3814547b51c57af102d8cc, 65863,75,0, 212.3481261730194
e8b0c5fd62b65ea8fd1773bd7157a43480650dacdc43944df4e2c76f8bc22163, 40259,740,94, 95.9229383468628
e10fe80500eacfc73ec40da22b69a96cb7b80335680be8d5fea1081acc13b7d4, 36291,75,0, 170.01263785362244
ba0c2708a461635f8f1ec004eb7c3ab55c577952107fa7b34e9a294608520750, 65863,75,0, 212.37609720230103
d277c97b1a8a78f859672b4a20e74b3313e9f964e68a6e857c1e9d33763434a5, 30144,740,94, 84.46912002563477
e62e092627bedca29bd6211314636d443b0841b3e86efe022d8df744bdba3687, 26908,740,94, 73.75745105743408
f161d29dcd49c9d32e9931692da12c9c00cf68fc21d24076c636a76ef835a665, 65863,75,0, 211.90203261375427
05e0282e0ec7ab28e58f2b2d99cefe0b52ef21900f2ab3d0c0f17c47770ef2da, 3985800,996,0, 10954.172174453735
5b62dff66a8d7a6f90b964ebb6c785918eb17ed54086ad8bf01b6593d3366af0, 15205,1373,0, 326.81503987312317
011d701664005b060f1392c3e7f3386cf5711bac825a52f810144f0394b017cf, 30144,740,94, 87.82743716239929
56f7b19f66d278cb8b717ab2e5ffa6d330fead16062266f17d97c5e88f945257, 28,28,0, 1196.9736881256104
39a56d4f329f0ae2252df8c849130904f5c0a525814980ac707af206abc5ab7b, 26991,740,94, 75.54133296012878
1e1d93edc231e7f2fae9abb825640e803137a1a672b9d5e93bdfa6d7e8f57dce, 17162,740,94, 64.34546279907227
2b4f80512d91417e4a96c9921942fcd1fa7c712a0682d65c60605f5254576a37, 36291,75,0, 174.67095685005188
6b7302745e09fc93f22298fb32314e0c3beaa8f23326edbdeb2ba132a11a8d71, 324,0,0, 701.6260991096497
cce9936923f8dc21bae959886c17f81efc3c665151f8dc1c371e4c8757f658c7, 405,0,0, 6192.927040100098
39bcc2325c3304b04fee7a82b263dcab978f0053acef8da98f485d35406a93f8, 9922,5,0, 220.15969324111938
e8dda770e04ce03ab1bf366d1d5df7d2b1d41fc6db6b7259a1b64966925a7124, 65863,75,0, 220.1289839744568
11169e10b3c59c378129927ead74a698de0533d9cd6a0ef68bfe8dfd1ad6bfac, 108,0,0, 220.4547576904297
064c788acbf22b2bf141639f8612caf011078469e254c71d176007352589fc16, 20444,740,94, 65.16561484336853
1b78caac3d1be0df3752c559a6cf72da4e89006f08913189beb361a9890ec6ef, 3487,64,0, 21.581184148788452
e2f98f5a08c971af485fe9823119d6bf8d1ae31bbada7a5f369471b434b068c9, 65863,75,0, 220.12253737449646
f2fe1e50305ebab3db735379311c991ba8fd39a21871e596c39c91721be419f1, 597726,58,11, 221.61278581619263
6cf1ea2f3c6c1fd5f154cbb70bb5cb582a7327ad0ba9e3ef232604e5f85c2b82, 257,14,0, 421.2500321865082
ef51e13b0479e107fa31f72675aadfd33e3116e0c7380715abd7c5aaa0766959, 65863,75,0, 221.2392692565918
0eff4ed561b34415051fb462dc998725ddbb6abd985cbabdac2c714b9f1b0da4, 43661,654,0, 115.02616620063782
dcbae3d78f0ee0e350beb9565a332c1ab2e7b7a58230326cc03b329b54249ced, 20489,740,94, 68.67819738388062
0e92b147da0bfb389903f3a35102bd9d15d958f499ecbddb5b899554f0d26be1, 108,0,0, 131.2154233455658
f8e91ce02e7661391a40a0ce677644747e3f2d0b3e4867b243e7c1a115f41af8, 35925,75,0, 193.34207201004028
ebe06dfb790ccec41432637c593139e6c813af0ba0f1366ff9ff12f8dd89ad40, 40253,740,94, 100.28753352165222
df4f6efa05ae807e84c98f0456b53c034859664b396aaaabb82a9e19cfb0dfec, 36291,75,0, 177.2366931438446
f19b3b007b54813c8395f826d76abb6c7573286d9866ecf1f71cbbb75c12bf04, 23650,740,94, 81.95017218589783
dcc848e31dd2a9708fd353a7c8f5cb030172f34cd3df93d1e70fc532d87a3acd, 9804,14,0, 216.68594765663147
fd666cd9c14fefdb283ab3e14403caebc7c26f511a0938041768d5cc57251b53, 450,18,0, 464.2588951587677
71e1c4af47dfa36abb974ce95460bda020bfeb13dd163a314939e4f1cd8c690e, 70617,64,0, 167.99742794036865
c9aef42cd3fa4256023f0241a0c42e58267ff906120a9b2bfb5a0598eea988ba, 20450,740,94, 64.64851593971252
c92e7abd460ff39cb41709416959366739b08006dc2eea05e367981f9578e6b0, 17123,740,94, 58.645862340927124
f4baa0b130f9d1dd2f876884e7ad3953fe29ee188bbb81babfab231c056f01e4, 36291,75,0, 180.7562358379364
9f0eae9ec468aa98c38ac228393dd6071f3293e63bd8bf01569b3d8e6f43f83a, 216,0,0, 673.2167279720306
e3c8344f162612fbe9ea8ca05e838bcb96511996efaa1e76961ccdcf55319931, 42467,75,0, 182.46505665779114
d6b683338348b4e69ca942c0c823a55de7a1560db1a8660be5a36a747e16ac67, 60808,64,0, 140.86522555351257
b522919c6bd04dee103dd7f805936258ce98781b45af1ba77bda4b88c44bb4b2, 23664,740,94, 70.6264398097992
edf730d52fe41d957072d0d9f0a357ffa8d0c093db0e7eb3a5f085c4b530a233, 597726,58,11, 221.05564713478088
8aeba630bb19a47102b0d048906a0f0316be315c1a7405824e4a35ceb8169946, 6650,91,0, 23.26962399482727
c170b9b989d4e6792117a6f9c806f5938000661019182a5504e1a51f556fc6ac, 17168,740,94, 64.156578540802
9c9209ea8ffd49426874153156ec90863087fd84dfc136939eb840d0ac751979, 65863,75,0, 221.8922302722931
ebdcd05162103373ab98972b71500a365d08fbf6346db3a995934b6f7f8021f1, 26893,740,94, 157.75561118125916
d3506d4e8868105518e7b5d16789aae71e84adcea36fa4c91d559cf0adbf90f3, 65863,75,0, 219.5895128250122
d1e44cf8c7490f9ea725784c588da0a22869fdc8f05874d71bbd5b09cbcf90ab, 20461,740,94, 64.60897183418274
f420d15b98ab7aa09607288dbf72164169bc44b59c56ab57879f5f4eba2eb9b5, 16634,111,0, 34.80637264251709
7e43f83840ec8176d938df480de209663a5c2552a15e20957212f4707241dc15, 49,22,0, 681.9253787994385
d7baa4dde473b7824586c8229cb344b446464d1597c565010b037538877016a6, 128,20,0, 287.5764217376709
ea1a5c55040824fa0ca16cfc56d2b875a25f5c70a81051590e438a9cc9412ff7, 13901,740,94, 110.93157029151917
d20d3e94923a907205e46c180c305bb2f9fe84a32651948bcde3500ad216b672, 16621,0,0, 86.43826699256897
c9974a9472be3859aa201682fc6639f1911b9c2ce65ac67d361ea654f5521213, 65863,75,0, 221.31751823425293
d2e2396d8f6052e551e84cc69a97db7d3d08df9b3aa40c0070a7ce96b33622c8, 17204,740,94, 70.03538703918457
e7d1ebcd217935fbb443c67280afe697b72cd1ce042e4fa780b38c08a881221f, 15293,0,0, 779.388679265976
be4ada35dec3ef666681ddcf440be04f370067ee588734cabf630295742d1fd9, 10647,740,94, 110.31654357910156
ba949e090eab02005f9b1823b59aa4329017ea2441e81734f4827b3822c9704e, 30180,740,94, 81.98202657699585
c17d0979882468ccc26fde81f5c6f0ddfb602f9ab9d3c92ac355c8d87a585380, 13889,740,94, 109.96631717681885
d80737f0c31c53607b5527a5e14478cf9cddf466fd7e235a31bcc6111f76c258, 22328,999,0, 11113.941404104233
fe662989c64cf88e32c0a234ff5f126cfe87096164a1f941cd7d03ecf39afb48, 20450,740,94, 64.54880785942078
f797826a255ae241204136c6cd6def68bdde3c489d53157fd8c7328f5f00ab30, 36134,75,0, 164.91139554977417
7e816684532c0c283cee722e1784108e02adabc6af80c1fe3e6e8b4e3a256ff7, 14385,1057,1, 240.71136116981506
f4ccbe2c567e1f7fd9eaca2a92d5230956aa8b5a2d9b7918656a6a7a913aaaa9, 70331,740,94, 153.52968049049377
eba8a8a14b235f61750894e1c2d7ef4f388276ab5aa838a45fba9a820aa74cf3, 65863,75,0, 220.35804677009583
cceff792fed60e77ae450de96b9bfcbed54292ddc35b39ab42f41a301700e580, 23789,740,94, 151.0590364933014
d11c3ce83eece380f2eb9deb59a40ee2bb897f2a243695f19465e9543ff6357f, 32844,740,94, 82.24935674667358
8e8b6d1b29b24bb6895ae6af1a1c5b18b55106230a3c6eb62c3afac457599411, 35756,8635,9, 649.786203622818
fd3c03af16b449de0357334ab9d9fa41106da4a7e17966782cf2d01665d8c98b, 30216,740,94, 82.54205060005188
f1cc5280780bcec1d5751b8ab8b83fa2dc09ce684c765c67cf0bcc6168981ce0, 26985,740,94, 76.60675382614136
df71ea1e89d8876688ac22e3852eaeb426b7ebdde2e9fbd5ecb2848c45a33559, 65863,75,0, 220.6568410396576
f4a33854a6fe877e81021f1b02158175b78a6c3778a54a535af17f2d9420f224, 20464,740,94, 65.25815439224243
bdf5114a2c7f1a85a27dc10c3087a8b43f6ffab44a4baa2bc8476a0091fc6b0a, 38389,8625,7, 633.8983573913574
e07c72efa6141e4c6c5f426105919b3813aa63cbd4ca5f359874d61dac76955d, 23698,740,94, 70.26718282699585
9ee13c0d5e57eacd9db38be34fb04009c8970677fa82f4e3da522538ad1fc511, 597726,58,11, 222.28623032569885
e9ffb1bc9fec40b424f289aa22b7b75d33f68ad679bf1130dbdcaf679ec3eab7, 65863,75,0, 220.17245626449585
c3876bd37ec3a896797f480594c0c0a5834182d1c1c437e4f0d488495a594255, 36291,75,0, 176.72596430778503
9bb64736b3512bce4032caf7dffbee253f432f92d32f5d600601e0fe11c28766, 65863,75,0, 220.74945044517517
aaa2fd1edd5deb06a2c79eb1c920d2f0ceb1435131089841ae3bdb0aecf415b4.cache, 0,0,0, 6.651878356933594e-05
6e3fa184d8818fb7979098b24e6ee3ce264b84c1ae70027e8e4680daf3b4f563, 1298,1244,0, 21100.870700120926
9c5d44f95584e8329af5bb43e5ef267355581a0aea0774bb6aee5c3a04c134f2, 65863,75,0, 219.49482560157776
7b0580c5860ee048221e990f1feea895a463bce026a2e77f30203371e901d5f6, 65863,75,0, 217.5394310951233
4f1cbb091dcde0cd0e8fe0d4bd27134750bac6711029e0a37179832ad3698ea9, 35759,8638,10, 667.8476095199585
4c551a0affc8964755eb368d71d2a65237e39d03fd53e283764adabb8c0cf284, 27029,740,94, 99.72852897644043
35d7f04bf90be9c17d492126edb5ea3ca1e4b6c5270750d86bd93d557afba17e, 270,0,0, 784.1546223163605
2c10fbb13ca67e16937bafa457853acdfb6ed055d3a38cefb2da71570adb643c, 65863,75,0, 237.48407411575317
2de6c6d37701c0bfb01b0e26a4c500eb8b08887784595b2bc044420765a6b89e, 65863,75,0, 241.8960886001587
61ba6acef4d241675333e4ff2c3c51021d922d74e5f31a6b0decd3a43bf8b03c, 65863,75,0, 244.5605182647705
59b41ea263f18ffb16b0490db05779272271eb3633c1bdc1f842387f43d2a180, 17132,740,94, 79.24137306213379
49554952d3fff687880e119fbaba459a43948a7c970b8bcdb5d2345ae59c86ab, 0,0,0, 0.00010538101196289062
53702b51e102ac3ad7c859019b8640b88d65b3d6008825aca2d1fcb80b2fa845, 0,0,0, 0.0001266002655029297
61953935cd0a244a981c735d3b4ba17af40e586e71dc53b05546b7b189d2bf51, 0,0,0, 0.00011301040649414062
4d5133b4f29e62d8950d315c46bac5e1d23c76ccd462bc0a3327ea2e37b2644a, 10625,740,94, 54.900607109069824
049d5d5e6dda98f512e0a9fd2d8e3299bb16adfb63d95033ed6a839588d14425, 20467,740,94, 132.31926488876343
43ca2c815feb05d93ed0cba3f4374cd745b7c851eb7f5baa1b5e160a71e23524, 33782,740,94, 111.56821084022522
08ad6b366abf609018b1866f609d132ecdb66981aae540d3316c7584c816b179, 65863,75,0, 233.6985034942627
47a4aff5aaac505f213fb058e22cb5fecd03791c3f60ff9529b9f9befcbc2012, 36032,75,0, 177.63729047775269
58ea8b774e0c8b192c9e326f6636bd46f96023c92ee663b1261183c996bc6862, 65863,75,0, 243.97335147857666
1a6e44adc82241cfa5e02b8bc0fb14d4e26c9c051a6d36ac9b291605f08d7fe1, 14,14,0, 1035.5368068218231
2a09c7416fe5ca92b577246ead3c8f00d8f31725d194bc90a6f9cc5fd6e6ad6e, 30214,740,94, 111.09173488616943
0dd696cae9f5fc107bac087165a9fb11cd30349541c80780294ebcd4ad86e64a, 36291,75,0, 183.26184391975403
5b72e14c1bdca5e2def1915deb3b05d1a64c20c8912e4f6924dffed4fd3ad666, 26908,740,94, 96.22448229789734
4d57ea2f19044c25be8ae529d08c18d1f54b797215120cb34f62ed6bf916d3c6, 235,46,0, 1230.6180498600006
4acdcf54731c8886a064f03ea39960cdb445d04123eaf1e8a406175eb1cd3f8d, 46424,740,94, 129.43827772140503
29db00f704767ae5a4262f3ce25c61d03d68ad18f3cfb6e6604d9524f20fef08, 216,0,0, 673.3915152549744
58f5a3e67adcf25612a3f2ac9701b1430a9723938ea51f3ee77fbed32b9a1396, 26533,111,0, 101.83779621124268
21fabf2761a48807d648b333bf78c008172d4b8a048f61fde59cc7681181f7b7, 20703,740,94, 150.98987340927124
54f2a636e000c55bb725d7e552a22117837c1676fb4b96decd135ae10e6f7049, 16416,75,0, 164.261869430542
6fe36ce513e9eda0caa659d511075b4a75a89eabffbcfc5fa2ab2ef9e751e6f0, 19715,91,0, 68.1224615573883
06fd5e281179fdfad8c84a4a12977a6942b989923826f91b0bb2fc0d4c9e9641, 24757,0,0, 54.35676288604736
41a0e93c5a21f3aab9c0af2cbcd842b2a649c88407d04e6b67d55aba4c148fe6, 8117,1554,0, 78.70744514465332
28bff54b22ec6ee1098bef203ca4415004352b6884737d9134d08e69d02fbbbc, 65863,75,0, 249.647362947464
d8097e914872363cf753f3eee650f5bfe2e2d972eeda4e1b7b6cb639743e30ea, 72872,15369,0, 8431.265949487686
b2779b47642c57292dc437b56c35374e00f292d41623949f7f3acd100d02f443, 45723,75,0, 181.35664248466492
7f027d19ad8fcd2f4c6a6c74742ded6d1d7758fcd72bdd8b5590053be65a1d2d, 17132,740,94, 57.83211612701416
f9fc9c23e81701556bf44fb28e93e9ffc120236ac5de7a40ae954f79a9f57f6a, 39307,6551,14, 301.0890953540802
ecc617ed666a3aa4960185a1420b586cd3c206e2e5def5a162c8785395df495f, 26996,740,94, 75.89744472503662
cc1f60e14a2e228e4d78efa0c01e682da67910555ec6c9f0fc45290ddc49188f, 65863,75,0, 219.0108094215393
cf18e309326d593292115084b5cc469f0f9e30ed805c133cd622202912bd6da0, 20453,740,94, 64.51640844345093
06e762208cb75824e9ee6c6cfe0e42f2a342ee32a49c80e26b6a5facb5ea98e6, 330,168,0, 2629.5809416770935
fe97b71b51fdff25703077e8908847089f11371b4aca511756327f8fc343e30f, 15295,0,0, 774.883638381958
f2bd03337cda0f074ce0548e8384611573c689e6a80e1343e21ae66b7af16026, 30211,740,94, 81.6701831817627
52b2c62fe7b7891bdbbef0424c6f5a9b4fe61d15b830dcc393bfc0ca3accd82c, 162,0,0, 453.4002010822296
02f33a68e7425458671ae48d5fc4c451533b459fa678458c87186fe6d1969825, 36291,75,0, 176.3032832145691
8cdf05b48d0d62f144ef16eba69bab0d72590174ffb3e7aea2f58fc0a0c2c887, 41,14,0, 299.47540950775146
c53a382b040ef748e178bb559856b443526f0f3222d7b3ffc69a4598d5e951ff, 37168,744,92, 93.78839874267578
047dadbd106ee6d03ab38b263510efb362a21e6f409f646b98ae0732646d603a, 42695,740,94, 100.83558106422424
034a7c39666d859c9773e3f4e305f79bef95471f45ec3362a9fb3f27c661bf01, 17129,740,94, 58.378703355789185
fbc043f57f226bc88c22232371310e5992f8c768a56738f67da54f2615da2875, 36291,75,0, 176.18844032287598
2fe4b182e394d83b0c065595f89da16659ae33dc578b32f95683cc6eec1b6c18, 65863,75,0, 218.67801094055176
d5b5b8f58112bf820b0f294b830ebf11dc775e212a613768b56f7a90bf7e13c7, 597726,58,11, 216.00374841690063
fa20ef01bfaeb22c4fa3aa8954507fbcbe8977e05479d61cceb4f1e34d3472b2, 65863,75,0, 218.76425981521606
ec6212709ed75defc848626d2888b685aeafc4ffd655ad830557f9994e8995f3, 17132,740,94, 57.16443085670471
ce48103c7d4a0773c6d7bef73dfe334d9ea927619ce0e1ca7b8c8241945f8e13, 17236,740,94, 57.46073007583618
c2e5dbda1e9a4fe32bfc9ebd3eea1e2a83d3850c73e9dedc836e2aeda01632c6, 189,0,0, 504.0781171321869
7e30014358f586cb8747eff5da40dbc1ffae28a82615e92a1e70997be17c3498, 13889,740,94, 63.441946268081665
4d4d80adc3b652252b8692a9e4e37277c9d0ae52dc0e0d1bb17ca4165c45a518, 32,32,0, 1199.9027791023254
d1797b108d0f762cb047598027857a503ff7d3d283fe02ded5a7089db6ddd39a, 65863,75,0, 217.63528871536255
eaf71ed135d73a8c5eaadc5ac56992edeaa64cdd2bb96e6cd84c8f7c1a08c3e0, 20450,740,94, 63.02979612350464
e1e3baa460c3e0dbeff856efbd07feab3801c7c8c2e9e199f390a3aaa34dcd48, 30144,740,94, 87.53758597373962
6a02832c97ad6c0f2ddb813acb52ef002ef616be2a7ded5a0a69b7dbdf2f7aff, 297,0,0, 708.3200361728668
33bcbc3a6c68a69dc318b689fedb4c8b47946d4bd46dbe2ce2281fe60d3427c9, 65863,75,0, 223.60225892066956
1a6eab7810fa72bda79f5fb38c83874ce38df7e0e7b0d19824f191f3260cd21a, 20617,0,0, 38.71535921096802
29f4bf3c5bbf737b6bd02003b06fb8d961789472f54a15df4aa47d8b94871596, 65863,75,0, 221.5155520439148
9f1fc8491d04c9bd49cb7794d8f64b7f32d111efa3872138344e84395fb0a4c4, 24340,10795,13, 1096.1344363689423
0b57c267a3028a744019b250a8af44e3d5d1a1ddc650709cec8423160325404f, 36314,75,0, 176.39801788330078
6ce8827b5c33007f067d755fae7676a27dc7b278a7178bcb67998eb6a0013dcc, 17129,740,94, 69.107093334198
ccc8654b23397938cc9fb844a6c845133a368810a346e845659a013f76ed20af, 65863,75,0, 218.42361783981323
b4473a77b3b7dc7ecbd40b366bec2062b0a33d416a0736769861b353818d9607, 20464,740,94, 63.783326387405396
d779d5c0dd204d725b12501ee96752b96bcbcbf1c5e24152002209660fc4d288, 65863,75,0, 218.46880292892456
c7ee00f75d464efe63fbf3998517b171aa296dbd3254e95df25bc579f8517aa2, 19783,740,94, 58.081491470336914
ee21782bf346b26411cb00ca83f91aa18c01cf67086d500e66672a0de046ffad, 43128,740,94, 105.3543210029602
70b8fec3d5fec7e13340350bd9209ca9b04d65841cc76b87aadd8e8b7a7bf85f, 23609,740,94, 69.8387885093689
d49733d22389edd8ed0615f6cb86613ec1a86092a58da2faf81736cb17326d0d, 3315,75,0, 123.6503689289093
7d4fd317b9e19af2bbc5b707c3ccca5d504b11371d10e3cbaf0ab4e56d0acab0, 13889,740,94, 57.94882869720459
bc377ac35e40f0a9d233d5c985804c99396a45dc5dd45a2c8e134a458b05241c, 17123,740,94, 131.44101238250732
e9caa0db27ca215ed26cf31564fa1ab420c27d77d6d0c11a364e227697dc5a72, 23788,740,94, 132.2025909423828
fb473219268647aa1c2ae57b09672e05439bb11e5f07b0c0f6e64abd883c8bbd, 52826,75,0, 194.78016567230225
f5c3fb0585074c2630afdd4ff673988416ef31d121ff2e4cceae0c3db075cf34, 65863,75,0, 219.44624209403992
68a53f5638a59f825873451e852a14b95ea4d53b1ddd48581b0a38a8972d94fa, 270,0,0, 1475.4971010684967
05c68734c04460dff87618c0065457788edcad84c23f32113b156a963290d917, 30200,740,94, 88.33345627784729
7a405ca6450f1ee17ec36150c92edf3d6c2537c44a291a9ef785ffd57e1929b9, 597726,58,11, 221.53899002075195
001e0f67b5bb9ddab14facbef94791eaed0eb939bcb651d19dafd0e2a05d8178, 33582,740,94, 92.17622113227844
3b71c02099c27b2a1eb93c7e1365d8bcda8ee84fe280c781cd6e3678d410fa4d, 23158,0,0, 98.74095630645752
6d10fd663a1d10e8ab38c781ee716860de594bcd45baef5e77b2993f6af9de7e, 65863,75,0, 221.8057792186737
d42757d4771b677cb4792e0934eddc8762c05ac25715470cbfbd9d5215e756a9, 15173,1373,0, 339.17453145980835
e4debb3d07b9e7725b7a24dd8a5f799f824899b5f4da373c485e7f9b12de12d3, 40253,740,94, 99.92238187789917
c03940b31ca1b42fe1899c9c0714647bbfedc0da42f849cf6d026a381f84ab9e, 15293,0,0, 771.6017479896545
ec4681af2853686ae2e8742a50713dfdfc8c99025891efcc9b7346ac2b96f371, 23158,0,0, 96.79097199440002
c6a4a53ac101ff3afb28732e19092288926dc936fbb65fd46112ea32e02862ce, 36291,75,0, 175.71875858306885
b27019f1e1dd2cbe8665b0f2d4f42466a06086f6f873a8ef0138403962c2bb4e, 36058,75,0, 174.90045380592346
